sep=,ACCELEROMETER X (m/s²),-0.264,-0.49,-0.323,-0.941,-0.402,1.255,0.411,0.254,0.362,0.323,-0.402,-1.961,-1.304,-1.225,0.127,0.313,-0.47,0.294,0.97,1.284,-0.568,0.225,0.147,-1.471,-0.509,-0.931,-1.049,-0.333,0.509,0.274,-0.235,0.961,0.147,-0.98,-0.558,-1.765,-2.667,-1.971,-2.01,-0.343,-0.313,-0.117,-0.284,0.049,-0.009,-0.588,-0.098,-0.323,-2.804,-2.304,-1.117,-0.549,0.107,0.529,0.5,0.519,0.892,0.755,0.431,-0.147,-1.019,-1.147,-0.588,0.509,0.98,0.735,1.824,0.755,1.176,1.539,1.5,-1.039,-1.637,-0.931,-0.078,-0.117,0.0,1.225,0.539,0.166,-0.098,-0.362,0.205,0.0,-1.598,-1.824,-0.921,-0.372,0.441,0.872,0.137,-0.333,0.205,-0.725,-0.735,-1.019,-1.775,-2.932,-2.745,-2.265,-1.637,-0.764,-0.264,-0.608,-0.049,-0.931,-0.774,-0.715,-0.264,-1.961,-1.961,-2.039,-1.039,0.107,2.059,-0.166,-1.304,-0.049,0.549,0.009,-0.323
FIELD2,ACCELEROMETER Y (m/s²),3.02,2.942,3.216,2.883,1.578,2.137,1.873,3.059,3.353,3.108,2.235,1.265,1.843,2.147,3.216,3.863,3.903,3.187,2.186,2.755,3.0,4.011,4.011,4.285,1.402,2.314,2.932,3.608,3.579,3.638,2.314,1.588,1.206,1.775,2.304,2.432,1.117,1.333,1.951,2.314,2.51,2.942,1.814,1.137,0.912,1.765,2.422,2.079,0.804,0.98,0.931,1.323,2.324,2.549,1.941,0.863,0.745,1.716,1.863,1.716,0.333,0.627,1.726,2.863,3.314,2.922,2.186,1.882,1.863,2.628,3.079,3.716,2.137,2.441,2.294,2.912,3.589,3.265,2.049,1.235,1.578,2.481,2.942,2.844,1.765,1.569,1.539,1.618,2.471,2.579,1.981,0.558,1.088,1.598,2.726,3.559,2.451,0.637,1.235,0.666,1.353,1.157,1.882,0.372,1.0,0.774,2.432,2.942,2.628,1.431,0.107,1.078,1.461,2.677,3.177,1.588,0.657,2.02,2.039,3.314,3.854
FIELD3,ACCELEROMETER Z (m/s²),8.414,9.767,9.748,9.856,9.963,8.061,8.492,8.051,9.316,11.768,11.307,8.983,8.806,7.502,7.982,9.365,10.375,11.454,7.786,8.198,8.169,7.139,10.434,10.336,10.915,7.374,7.718,7.698,9.287,10.571,13.072,8.659,8.424,7.62,8.914,13.043,12.503,6.943,8.512,7.472,9.718,11.385,14.082,7.914,7.669,8.188,8.237,11.199,12.582,8.453,8.277,7.6,8.512,11.621,13.288,9.807,8.11,8.09,9.816,9.453,11.729,9.13,7.933,8.355,10.993,11.876,10.238,6.766,7.453,8.463,11.062,10.248,10.189,6.609,8.708,8.561,8.963,11.493,13.69,8.031,7.453,8.384,9.375,10.915,11.837,6.511,7.639,8.463,9.404,11.336,12.631,11.895,8.002,7.776,7.914,8.002,10.885,12.219,8.012,10.209,8.257,9.12,10.179,13.896,7.698,8.953,8.237,8.237,9.865,11.091,10.032,8.149,8.708,8.375,11.327,12.288,10.67,7.443,7.051,8.208,8.149
FIELD4,GRAVITY X (m/s²),-1.0017,-0.6886,-0.4812,-0.6419,-0.6913,-0.2113,0.6479,0.4274,0.3546,0.2858,0.1242,-0.486,-1.2417,-1.4847,-0.9975,-0.0892,-0.0072,-0.05,0.2212,0.8736,-0.0153,-0.2735,0.1673,-0.3756,-0.7374,-0.9367,-1.0367,-1.0774,-0.4058,0.1646,0.1407,0.237,0.6072,0.0748,-0.7584,-0.9601,-1.4512,-1.9237,-2.2697,-1.6726,-0.7422,-0.2295,-0.0619,-0.0748,0.1092,-0.0703,-0.4818,-0.2939,-0.7353,-1.5329,-1.9498,-1.5332,-0.6195,0.0482,0.3382,0.3142,0.6416,0.8338,0.6177,0.269,-0.2032,-0.5348,-0.5698,-0.4313,0.3295,0.6386,1.0295,1.0959,1.1642,1.438,1.4913,0.606,-0.4651,-1.0148,-0.9391,-0.4139,-0.2825,0.3837,0.7087,0.4737,0.3582,0.0673,-0.2065,-0.0111,-0.3145,-1.2264,-1.7307,-1.0552,-0.255,0.3094,0.5312,0.0443,0.0051,-0.2268,-0.7296,-0.8263,-1.1289,-1.6825,-2.1341,-2.5986,-2.3179,-1.7424,-0.8568,-0.2643,-0.1359,-0.4295,-0.6539,-0.747,-0.6078,-0.9957,-1.5137,-2.0659,-1.907,-1.1528,0.1838,1.1663,0.6524,-0.2538,0.1167,0.483,0.2068
FIELD5,GRAVITY Y (m/s²),2.8341,3.0457,2.9841,2.8646,2.3927,2.0692,2.1,2.5911,3.1615,2.9577,2.6342,1.9516,1.7516,2.0527,2.7605,3.5024,3.5889,3.4333,2.8383,2.8853,3.0631,3.8038,4.0162,3.6706,2.8455,2.1943,2.8709,3.6206,3.8208,3.4731,3.0248,1.8612,1.605,1.6134,2.2787,2.2754,1.7478,1.1492,1.8133,2.214,2.5516,2.4017,2.252,1.5296,1.4724,1.3997,1.9626,2.299,1.3467,0.975,1.2007,1.2222,1.9174,2.3448,2.0656,1.4581,1.0475,1.2899,1.9423,2.0267,1.8193,0.8823,1.0316,1.9327,2.7102,2.689,2.4148,2.0829,2.2796,2.563,2.73,2.85,3.1816,2.6659,3.0687,2.8278,3.1319,3.2642,2.5735,1.8136,1.7247,2.0306,2.563,2.7006,2.3065,1.3366,1.731,1.7394,2.1631,2.3894,2.1207,1.2195,1.1277,1.0295,1.7412,3.21,3.1932,1.9848,0.9909,0.8742,0.9649,1.2064,1.3348,1.5897,0.7628,0.9325,1.2839,2.4343,2.8721,2.0737,1.2112,0.8281,0.9981,1.6628,2.5639,2.5055,2.0219,1.5182,2.1201,2.9095,3.2714
FIELD6,GRAVITY Z (m/s²),9.3343,9.2954,9.329,9.3565,9.4846,9.5833,9.5567,9.4478,9.276,9.3457,9.4451,9.5977,9.5678,9.4729,9.3568,9.1593,9.1254,9.1853,9.384,9.331,9.3155,9.0348,8.9447,9.0859,9.3553,9.5112,9.3191,9.0491,9.0216,9.1685,9.3269,9.6249,9.6549,9.6722,9.5073,9.49,9.539,9.5468,9.3661,9.4053,9.4388,9.5046,9.5441,9.686,9.6941,9.7057,9.5953,9.5283,9.6854,9.6366,9.5351,9.6079,9.5971,9.5214,9.5797,9.6917,9.7288,9.6851,9.5917,9.5902,9.6336,9.7515,9.7348,9.604,9.4187,9.4089,9.4487,9.5196,9.4663,9.3553,9.2999,9.3634,9.264,9.3819,9.2664,9.3807,9.2888,9.2389,9.4361,9.6252,9.6465,9.5932,9.4627,9.4271,9.5262,9.6372,9.4956,9.5926,9.5612,9.5058,9.5591,9.7297,9.7411,9.7491,9.6231,9.2287,9.2027,9.4549,9.5199,9.4148,9.4795,9.575,9.6773,9.6728,9.7758,9.7521,9.6995,9.4696,9.3565,9.5325,9.6124,9.5504,9.5672,9.595,9.4633,9.4089,9.5732,9.6842,9.5738,9.3517,9.2419
FIELD7,Time since start in ms ,8,109,209,309,408,508,608,709,809,909,1009,1109,1209,1308,1408,1508,1608,1709,1809,1908,2008,2108,2208,2308,2409,2509,2608,2710,2810,2909,3009,3109,3208,3308,3409,3508,3609,3708,3808,3908,4009,4108,4208,4308,4408,4509,4609,4709,4808,4908,5008,5108,5209,5309,5410,5508,5609,5709,5809,5909,6009,6111,6208,6309,6409,6508,6608,6708,6808,6908,7009,7108,7208,7309,7409,7509,7609,7708,7808,7908,8008,8108,8209,8308,8409,8508,8608,8708,8809,8909,9008,9109,9209,9308,9409,9509,9611,9709,9809,9909,10009,10109,10209,10309,10409,10509,10609,10709,10809,10911,11009,11110,11210,11309,11409,11509,11609,11708,11809,11911,12008
FIELD8,YYYY-MO-DD HH-MI-SS_SSS,2019-11-25 12:09:18:577,2019-11-25 12:09:18:678,2019-11-25 12:09:18:778,2019-11-25 12:09:18:878,2019-11-25 12:09:18:977,2019-11-25 12:09:19:077,2019-11-25 12:09:19:177,2019-11-25 12:09:19:278,2019-11-25 12:09:19:378,2019-11-25 12:09:19:478,2019-11-25 12:09:19:578,2019-11-25 12:09:19:678,2019-11-25 12:09:19:778,2019-11-25 12:09:19:877,2019-11-25 12:09:19:977,2019-11-25 12:09:20:077,2019-11-25 12:09:20:177,2019-11-25 12:09:20:278,2019-11-25 12:09:20:378,2019-11-25 12:09:20:477,2019-11-25 12:09:20:577,2019-11-25 12:09:20:677,2019-11-25 12:09:20:777,2019-11-25 12:09:20:877,2019-11-25 12:09:20:978,2019-11-25 12:09:21:078,2019-11-25 12:09:21:177,2019-11-25 12:09:21:279,2019-11-25 12:09:21:379,2019-11-25 12:09:21:478,2019-11-25 12:09:21:578,2019-11-25 12:09:21:678,2019-11-25 12:09:21:777,2019-11-25 12:09:21:877,2019-11-25 12:09:21:978,2019-11-25 12:09:22:077,2019-11-25 12:09:22:178,2019-11-25 12:09:22:277,2019-11-25 12:09:22:377,2019-11-25 12:09:22:477,2019-11-25 12:09:22:578,2019-11-25 12:09:22:677,2019-11-25 12:09:22:777,2019-11-25 12:09:22:877,2019-11-25 12:09:22:977,2019-11-25 12:09:23:078,2019-11-25 12:09:23:178,2019-11-25 12:09:23:278,2019-11-25 12:09:23:377,2019-11-25 12:09:23:477,2019-11-25 12:09:23:577,2019-11-25 12:09:23:677,2019-11-25 12:09:23:778,2019-11-25 12:09:23:878,2019-11-25 12:09:23:979,2019-11-25 12:09:24:077,2019-11-25 12:09:24:178,2019-11-25 12:09:24:278,2019-11-25 12:09:24:378,2019-11-25 12:09:24:478,2019-11-25 12:09:24:578,2019-11-25 12:09:24:680,2019-11-25 12:09:24:777,2019-11-25 12:09:24:878,2019-11-25 12:09:24:978,2019-11-25 12:09:25:077,2019-11-25 12:09:25:177,2019-11-25 12:09:25:277,2019-11-25 12:09:25:377,2019-11-25 12:09:25:477,2019-11-25 12:09:25:578,2019-11-25 12:09:25:677,2019-11-25 12:09:25:777,2019-11-25 12:09:25:878,2019-11-25 12:09:25:978,2019-11-25 12:09:26:078,2019-11-25 12:09:26:178,2019-11-25 12:09:26:277,2019-11-25 12:09:26:377,2019-11-25 12:09:26:477,2019-11-25 12:09:26:577,2019-11-25 12:09:26:677,2019-11-25 12:09:26:778,2019-11-25 12:09:26:877,2019-11-25 12:09:26:978,2019-11-25 12:09:27:077,2019-11-25 12:09:27:177,2019-11-25 12:09:27:277,2019-11-25 12:09:27:378,2019-11-25 12:09:27:478,2019-11-25 12:09:27:577,2019-11-25 12:09:27:678,2019-11-25 12:09:27:778,2019-11-25 12:09:27:877,2019-11-25 12:09:27:978,2019-11-25 12:09:28:078,2019-11-25 12:09:28:180,2019-11-25 12:09:28:278,2019-11-25 12:09:28:378,2019-11-25 12:09:28:478,2019-11-25 12:09:28:578,2019-11-25 12:09:28:678,2019-11-25 12:09:28:778,2019-11-25 12:09:28:878,2019-11-25 12:09:28:978,2019-11-25 12:09:29:078,2019-11-25 12:09:29:178,2019-11-25 12:09:29:278,2019-11-25 12:09:29:378,2019-11-25 12:09:29:480,2019-11-25 12:09:29:578,2019-11-25 12:09:29:679,2019-11-25 12:09:29:779,2019-11-25 12:09:29:878,2019-11-25 12:09:29:978,2019-11-25 12:09:30:078,2019-11-25 12:09:30:178,2019-11-25 12:09:30:277,2019-11-25 12:09:30:378,2019-11-25 12:09:30:480,2019-11-25 12:09:30:577
